7.065660 -0.842049
1.171439 2.631529
3.935747 1.427321
3.709999 1.889665
3.971947 2.868604
7.205002 1.435479
5.448939 0.200831
5.361832 1.468689
0.906184 3.337173
2.971946 3.209149
3.146064 1.936719
8.944636 1.061021
3.441686 1.253874
9.185039 -2.418700
8.476528 1.423215
4.841754 1.775222
4.776137 0.056390
6.730329 0.310959
3.029152 1.392363
3.935337 1.185101
7.547517 0.864909
0.693581 2.750103
9.936826 -0.302597
9.413266 0.821069
1.101620 2.878165
4.543305 2.105417
5.253593 1.729444
4.621366 1.029346
3.955214 2.907175
2.431742 1.180785
4.834780 0.188163
4.476567 1.670104
2.722116 2.107330
0.269633 2.886379
7.579355 0.378091
7.516182 -0.589753
0.790807 2.500799
1.892427 2.130231
6.668118 1.030725
1.921711 4.279898
4.476034 1.996765
0.349483 3.091516
0.862990 2.911045
1.699338 1.701859
9.607989 0.839966
2.330105 2.416976
6.584189 0.335377
4.163544 -0.278808
9.906996 -0.887075
0.697803 1.452144
3.173810 2.333996
9.841928 -0.832448
3.896524 2.412394
6.489987 1.162176
8.656200 0.322090
8.908123 0.379516
5.803282 0.995496
6.783367 1.663285
7.741375 0.326479
0.341113 1.483360
9.396651 -1.239012
1.076377 2.091138
1.975975 1.663685
3.582075 3.461715
3.592166 1.902339
2.718318 1.582264
6.990159 1.383528
7.896908 2.167710
4.554482 0.809403
5.161944 1.637629
7.639786 0.903485
5.381161 0.083268
2.277068 0.151738
1.673719 2.975675
4.594660 2.444273
2.435647 3.232589
1.136840 0.691495
4.729006 2.444420
2.307459 2.773050
9.297618 0.408601
6.730792 2.676681
3.156027 1.642598
4.552537 1.905787
2.947582 1.834458
4.660404 1.689122
2.268612 2.959650
9.922203 -1.887510
4.516863 -0.474659
3.754103 1.840428
0.458316 1.839300
9.128074 -1.578390
5.145795 0.620404
6.953345 1.540452
4.400669 -0.084602
5.687409 0.542793
5.608836 0.766189
0.129845 2.859836
4.790249 1.385389
1.413840 1.275148
4.758904 0.919477
5.835030 1.270549
6.922529 -0.023355
8.159513 -1.328314
6.100213 1.157598
8.631635 -0.223399
1.557181 3.275316
4.950430 0.330376
5.080276 1.633797
0.086769 2.727025
1.500608 2.485772
4.270394 1.420332
5.267032 -0.662387
9.845871 0.406560
1.297202 1.816799
5.342214 0.907447
4.489081 1.200349
3.369585 0.496548
1.090176 2.925064
6.320265 0.807641
1.270695 0.582176
6.834699 0.564372
6.921468 0.521185
5.535807 1.336056
9.806201 0.661112
7.487984 0.793893
0.072639 2.684817
5.009045 1.034921
7.977273 1.369178
6.036241 0.579441
7.912847 0.965435
8.323619 -1.526537
8.912913 0.206325
4.475820 0.846894
2.650447 2.097463
2.066780 1.460571
8.417751 -1.385526
0.853413 3.856011
9.275489 -0.403699
7.805828 0.104660
2.698996 2.039497
2.199869 1.422761
0.692193 3.988848
2.003822 0.039973
1.108836 1.732386
1.387124 0.916114
6.901776 -0.375243
1.763262 2.308108
1.766352 2.346749
8.855341 1.988183
0.922121 1.154353
9.890771 -0.242623
0.744184 2.913920
4.880245 -0.309383
9.037176 0.546529
5.385069 1.894567
2.823105 1.298196
8.998411 -0.025280
3.525141 3.914894
6.176383 2.017648
9.759818 0.259987
4.586283 1.871685
3.447863 2.171595
9.905104 -0.262228
4.321903 1.796251
7.596536 0.510465
0.061316 1.905700
8.768839 0.192387
4.153908 1.933861
5.328094 0.026009
4.326504 2.035202
7.229764 -0.242403
3.406147 2.723729
0.958903 1.667626
5.545186 -0.815731
2.365888 1.218630
8.399737 0.772101
6.592895 0.767620
7.795416 1.795476
2.192398 3.360605
3.107924 1.180064
7.800155 1.402997
5.457893 2.088469
9.060865 -0.221167
6.290629 0.932361
7.052337 0.991068
2.862742 1.267841
3.556426 0.326583
2.549475 0.024115
6.500057 -0.539221
8.646409 1.064885
0.888368 3.228431
4.766550 1.478722
2.063547 1.536211
2.193347 3.576302
1.084050 1.935955
0.144914 4.148015
7.992440 1.475212
5.044777 1.879279
5.071680 2.003508
6.934858 -1.033585
8.995060 0.187173
2.842842 1.023278
9.161919 1.307891
0.111132 2.315508
0.756932 2.703190
2.132472 4.272607
9.328191 -2.233367
0.412241 1.449213
8.039920 0.301946
6.992698 1.103031
1.077137 1.860060
4.133155 -0.471363
1.419235 0.561606
9.907519 -0.461537
0.247138 3.220326
0.495223 2.199163
3.918979 1.897939
3.247170 1.435186
2.886641 3.224562
0.926561 1.445362
8.930571 -0.814276
8.343267 1.787505
1.209264 3.212542
4.334282 0.709567
2.169213 1.056202
2.914813 3.666730
6.830036 -0.173000
7.077174 0.029607
0.730275 1.873786
1.156572 3.223609
1.617173 2.245893
4.279489 1.734786
8.783323 -0.444327
2.442734 1.345567
3.605037 1.929189
1.334484 2.743323
2.202846 1.230257
8.657206 0.070729
3.684042 1.694221
0.804759 2.904925
9.347355 0.359938
0.964528 1.681681
8.300433 -1.207884
8.092267 1.531858
7.892615 0.260443
9.125617 -0.997468
7.726737 0.149918
4.386038 2.070221
4.939738 1.850430
3.539754 0.899786
9.130514 -1.816740
4.711877 -0.855925
3.114654 2.634108
3.189139 2.346759
4.499397 2.954931
3.846752 0.452140
4.181669 3.896906
2.482101 1.432377
9.568355 0.898064
1.345112 3.084858
6.586587 -1.121511
5.875776 2.703383
8.708739 -0.649209
0.963341 2.229397
4.200384 -0.380104
8.509367 0.346914
7.514197 1.271478
4.637473 1.643724
1.724583 4.879825
5.430993 0.418159
1.673709 2.312765
5.553468 -0.415594
1.165396 1.765817
4.837202 1.338979
1.562527 2.544458
5.153718 1.717911
5.518762 0.996478
7.243345 0.804639
6.428031 0.067060
1.276572 2.000448
6.471508 0.577768
4.384602 0.424314
5.877597 -0.034910
4.580630 0.652987
9.475921 -0.529668
1.035646 2.596354
1.965555 0.787857
3.528082 3.753050
4.886691 1.014188
3.810542 1.056944
8.666087 0.134625
8.457278 0.745333
3.273506 1.766450
6.235332 1.343475
6.941388 0.694178
7.877781 -0.579118
0.353902 2.212525
9.261878 -1.043299
5.930607 0.412499
2.593801 0.467984
8.660924 1.172218
3.547615 2.026119
1.620206 3.051393
0.286293 3.852718
2.663444 2.226277
5.936950 1.663599
2.259756 2.583625
9.201144 -0.720570
4.210664 0.351840
4.564565 2.355494
9.791610 0.303107
1.120703 3.411383
6.126760 0.146316
6.755007 -0.734847
7.909856 0.125885
6.570780 1.355948
2.662872 1.897356
4.283078 1.078106
2.103974 3.682574
4.767418 0.916640
4.071493 1.215345
6.331249 0.176064
1.554306 0.460461
5.764970 1.325294
5.919798 0.932321
8.120067 0.752525
6.832110 0.792680
9.152156 -1.500065
2.357966 2.206849
1.706774 2.109929
6.321842 1.574224
6.440237 2.048212
0.653141 3.193488
5.222513 0.883077
4.048858 1.787884
4.753227 1.629300
4.319530 1.582809
3.549675 1.630572
2.463239 2.121814
1.939438 2.775960
4.304333 1.955780
6.145539 2.175191
5.245348 1.167726
8.952539 -0.109610
1.607137 0.694032
8.784603 0.097495
8.658680 0.364824
2.575468 3.163831
1.198255 2.327730
4.498006 1.664044
4.735201 1.509136
7.198440 1.766608
1.862467 2.351343
6.166799 1.160203
3.401955 2.351198
8.647303 -1.179175
6.580638 1.303054
8.187775 0.662517
0.427384 1.499759
9.086064 0.853778
8.898185 -0.099472
0.096440 1.416669
7.153324 -0.295508
9.653621 1.233119
8.519458 -1.334578
6.567138 0.768882
9.042201 1.336824
8.180078 -0.652286
3.361088 3.416340
5.673427 0.803989
5.925159 -0.200493
3.525001 1.271930
9.628766 -1.264675
6.601145 2.542163
3.395816 1.765493
5.057349 -0.137319
5.442070 1.583977
5.272220 1.399945
2.814343 -1.053414
1.333801 1.943410
6.234953 0.922411
1.776840 3.822782
3.457232 2.648223
4.979856 1.594828
9.758576 0.325765
4.952301 1.089628
5.988488 1.891737
5.740000 0.123675
6.420946 1.485817
5.938061 0.790891
0.569090 1.703263
8.470030 0.274009
6.317682 0.648062
9.774914 -0.601385
4.460715 0.429784
7.851076 0.065200
1.316017 1.342846
5.994605 1.777346
7.738580 -1.438773
8.036510 -0.729170
0.854961 3.893922
7.275908 -0.402592
7.615144 -0.007372
2.420719 4.105617
0.726791 3.791967
6.922514 -0.450531
5.550317 1.048109
5.030905 1.668415
5.098754 2.514399
9.380177 0.256979
5.497417 1.675690
2.735836 0.973835
3.288710 1.704013
7.357718 0.382638
7.941545 2.117504
1.718055 1.703315
4.093611 0.237444
0.604808 3.153668
4.594340 2.021962
8.055587 1.075083
4.156089 0.723695
4.726279 2.292775
9.032601 -2.800121
5.735271 0.998280
3.511532 1.319150
5.677987 0.786817
3.267954 3.718024
9.230695 0.682387
3.675804 -0.095178
8.234282 1.264991
5.242622 1.050041
8.431915 0.988064
3.057831 1.238319
0.892347 1.526943
7.865349 1.815390
3.315406 1.559976
3.357804 2.762405
6.387181 0.301478
4.020804 2.369030
9.603827 -1.348177
6.346173 1.737074
2.394572 0.548244
4.615353 1.934796
5.023256 0.618298
0.120422 1.959793
3.382643 0.605458
3.975677 1.320641
2.256383 1.975272
7.730356 1.215668
1.088161 2.511872
7.256674 -0.452002
0.180609 3.015539
0.881305 1.148170
4.009699 2.392348
5.275535 0.584253
7.812117 -0.079978
6.200289 0.448120
6.225788 0.273194
1.604541 2.040741
3.847015 1.822064
6.193475 -0.884205
0.276048 1.636535
5.541179 0.379153
6.446579 0.336708
0.532281 3.433007
5.223570 -0.003535
8.168018 0.114164
4.368307 -0.605365
7.496914 0.205125
9.101455 -0.821914
6.942036 -0.651287
6.903308 -0.606302
3.411559 2.467395
2.039859 3.219459
5.377462 1.266365
7.992523 0.612401
2.613114 2.947951
5.648801 -0.050889
1.567169 2.847088
2.535138 0.841379
9.857551 -0.380535
3.269109 2.362204
3.981676 2.757532
3.823834 1.876922
9.388805 -0.543155
0.999358 -0.288081
1.690716 1.314836
7.068178 -0.036501
9.029327 -1.617366
1.642442 2.225756
9.268924 0.599877
0.836093 3.077359
8.534215 1.069308
8.120883 -0.898867
3.793287 1.521513
3.650837 0.806471
0.314322 2.324253
2.790520 3.133470
8.119832 0.881799
2.318104 2.787831
8.509578 0.626798
1.548795 2.079100
6.468031 -0.736940
1.528732 1.273493
4.629656 0.068018
8.111949 -0.351470
8.992145 1.363269
2.785432 2.911238
1.783064 3.525145
2.097386 3.095770
6.983319 -0.904256
5.104733 2.279858
6.146736 0.422389
3.855872 -0.171642
6.831320 -0.191476
0.789207 2.136133
2.673326 2.169542
6.292182 0.637139
1.252487 2.003672
9.319122 0.346072
9.625065 -0.256438
1.408130 0.796977
2.063854 3.006480
9.047173 -0.560442
1.897040 2.262726
8.043776 0.132196
4.412116 1.888982
1.243436 1.313305
7.891389 0.281816
0.564715 1.097730
4.879128 1.924614
6.131615 2.509453
4.215143 2.218882
4.542120 2.866234
8.940695 1.254373
8.565760 -1.749163
1.079008 0.484578
3.479405 1.108577
2.190035 3.225353
6.341941 -0.691650
4.447436 2.342153
6.347084 -0.006600
9.033857 0.879368
8.421799 1.444844
2.513200 0.954700
9.475036 -0.431152
5.632829 -1.126743
9.494072 0.182160
1.965113 4.169026
1.939003 2.755928
9.600914 -0.225245
1.790949 2.157686
6.370148 0.883531
0.817584 2.617235
6.587134 -0.032063
5.620991 1.305515
2.241876 2.845146
3.806778 1.893306
5.048710 0.479412
7.561910 -0.907327
4.653766 2.255009
0.286596 3.856136
0.086588 2.492855
5.240536 1.310160
3.990705 2.649341
9.409113 -0.205161
0.265903 2.264143
8.398792 0.390937
2.394757 1.931819
9.559425 0.217564
0.413951 2.129120
7.101443 0.931198
5.689134 0.712981
7.917711 -0.290654
0.837170 4.349752
7.874117 -2.143992
5.604862 0.902821
5.385529 0.524906
6.743237 0.612599
7.905004 -0.035571
7.410261 1.430559
9.805017 0.014227
3.141843 1.860418
3.555794 2.243757
7.826632 -0.016345
1.321736 1.619855
1.433478 1.271476
6.038425 1.288960
9.577541 -0.083907
8.256457 0.491910
8.207139 1.832041
8.350194 -0.880243
4.575897 0.360631
0.879693 2.875681
1.304824 1.774174
4.650601 1.042193
8.260259 -0.279481
9.126513 1.046368
5.375685 -0.367056
0.407478 2.882486
4.260550 1.433204
1.890943 1.870856
3.841427 0.186949
4.236945 1.803149
0.398759 1.955587
7.097835 0.564317
1.433399 3.361076
8.257368 1.133586
7.710841 2.318190
1.074337 1.084625
5.097613 1.446058
6.312453 -0.507143
6.335028 1.375480
6.610152 -0.886296
7.932278 1.935750
8.079678 1.196227
8.570676 -0.682333
8.969435 -0.717924
2.448585 3.184882
3.881984 1.918135
5.094950 0.409939
2.805791 0.840187
3.341488 1.667923
7.730901 1.316542
6.121658 0.131716
6.795841 1.969945
9.802055 0.071253
6.137083 0.555543
5.318121 1.593936
3.250399 0.060513
2.311088 1.455414
5.918469 -0.038919
6.889751 0.844396
9.029103 0.542078
9.600817 -1.742513
8.377708 -0.422966
9.996881 0.582415
2.054268 2.901219
6.769666 -0.783141
0.938587 2.831597
5.338185 1.286683
0.162073 3.321796
0.314963 3.300343
2.015038 1.759551
4.853714 0.945361
8.410881 0.803795
6.044186 -0.376604
6.041067 1.936770
3.363201 2.378715
0.357123 2.339400
1.095071 2.417061
7.729585 0.090464
4.552815 1.597039
3.636860 1.519729
9.989973 -0.660347
3.159813 0.032490
6.727850 1.725625
5.537913 0.112207
1.204024 0.955630
7.248210 -0.127560
5.473218 0.435327
8.836419 -0.311468
9.778185 -0.155880
0.873256 2.988495
7.126838 0.992377
0.384687 2.716342
7.247823 -0.773273
0.202561 2.368864
6.358482 1.947641
3.086332 0.573121
4.191013 1.771741
5.395038 1.888846
8.889879 -1.008285
4.363097 0.458579
3.310422 2.538392
3.088608 0.047949
2.755749 0.428873
9.882587 -0.989820
2.045939 1.938313
8.049354 0.800973
4.506230 1.684516
4.718817 2.092372
8.294319 -1.731518
4.652801 1.172617
9.563868 0.281337
3.754882 2.029668
4.865531 1.398981
3.755409 2.221295
8.936417 -0.604723
2.246839 2.468367
7.725692 -0.835177
0.481440 2.664730
3.711079 2.421203
9.764851 -2.236741
3.806372 2.689140
2.411955 2.521939
2.643899 -0.754658
7.565277 2.207075
9.360618 -0.938328
7.099750 3.007419
8.529379 -0.573036
7.679298 0.067197
4.469969 -0.381952
7.198157 0.181070
3.906497 2.549274
2.697993 1.285679
7.808476 0.365680
4.221975 1.107645
9.592922 -0.649865
4.803551 1.902705
0.832252 4.462649
8.107426 0.603884
7.395839 1.324287
1.865808 2.320415
1.252832 3.566875
5.899215 -1.785821
2.457348 3.103341
0.136945 2.980693
5.978357 0.882880
9.352951 1.082740
7.858179 1.304962
8.481255 1.706026
0.211021 3.051345
9.140813 -1.346301
0.930391 1.556036
0.508439 3.426723
9.261761 -0.654463
6.657600 1.303870
1.674670 1.991464
2.927502 2.929149
9.661780 -0.712113
2.119128 2.715406
1.338471 2.128933
7.316828 -1.144023
9.867949 -0.740153
7.726129 0.375107
6.425690 -0.845954
6.636711 1.626662
9.330537 1.105353
0.260928 2.992227
0.536095 2.320776
9.797856 -0.936281
6.030129 1.332166
7.704799 0.442781
3.787822 1.509022
3.449602 0.884884
7.956556 0.832892
9.295027 -0.157862
4.166783 2.531138
4.034732 2.084014
8.261446 -0.433392
4.687136 0.242394
6.485331 0.952834
5.815869 0.496851
5.923858 2.374392
6.459953 1.452039
0.310116 4.103158
6.340245 1.710902
6.231395 -0.811454
0.019217 2.066453
7.692129 -0.174675
5.648685 -1.189049
4.136366 2.326107
8.303149 0.062419
6.862350 -0.055013
5.123797 0.632148
4.837202 1.124805
1.322533 2.584210
2.066988 1.444326
7.990846 0.515521
8.236148 -1.800424
8.546264 -0.585822
0.061362 1.918056
6.292757 0.694589
3.421873 2.450803
1.114002 2.637901
3.608900 1.858553
1.706399 2.577110
6.048415 1.516991
8.386297 -1.799722
0.804488 3.199410
0.615420 1.924150
9.421702 -0.458036
6.560103 -0.656058
2.542873 2.358410
9.836664 0.383737
7.702279 -1.315627
1.124152 3.490816
2.350674 1.246051
5.959574 0.039793
2.222189 2.802602
1.040529 2.130792
0.707240 2.091653
7.525708 1.545671
2.068375 0.873830
9.891326 -0.370543
8.050180 1.652309
8.410283 -0.110714
7.662147 -0.286856
3.791568 0.816804
3.539593 0.369887
5.777747 2.716318
0.139651 3.883820
3.844491 1.417004
9.495682 0.417318
6.216902 -1.343404
9.455035 -1.407407
1.523410 1.803256
2.361888 1.039213
7.538505 -0.272394
1.775063 1.181601
1.652736 2.255884
8.889149 0.609102
1.892422 0.902405
0.342865 4.076958
6.575829 2.324810
1.703939 4.555641
6.482526 0.715654
0.056642 2.484661
3.654388 0.174228
0.743566 1.341138
4.486176 1.415183
2.946799 3.028560
5.960285 1.442085
5.292078 1.940021
0.550074 3.126412
9.797712 -0.280750
9.860731 -1.007503
2.464397 1.383463
2.807262 0.970571
8.834021 -0.683785
4.414073 1.185987
7.020486 0.277192
8.988840 0.755246
7.748835 -1.479468
3.359028 0.876767
0.894093 2.743586
6.343265 1.662010
6.736245 1.118683
7.257475 -0.020839
8.343813 0.041749
0.096967 2.330494
7.528025 0.478268
6.911116 0.632575
9.537285 -0.594776
6.557771 0.295692
6.054873 0.355535
3.803707 1.557799
9.950228 0.359723
4.120708 3.046405
9.317867 1.237288
8.637180 -0.208326
4.024491 -0.666370
0.760735 2.451254
1.829552 2.772643
0.173366 3.522255
1.957574 2.181363
8.192954 0.152330
6.396716 1.802956
6.208253 0.033015
7.987830 1.626355
6.956187 0.397085
2.058766 -0.472144
6.719867 -0.000330
2.738394 0.466028
7.597943 0.280056
2.069255 3.799939
2.339588 2.684404
6.398823 0.569332
2.795539 1.582335
